,date,open,high,low,close,volume
13491,2023-07-12 20:15:00+00:00,30305.0,30317.4,30276.01,30306.47,212.30289
13492,2023-07-12 20:20:00+00:00,30306.48,30323.35,30289.55,30321.68,183.30231
13493,2023-07-12 20:25:00+00:00,30321.68,30321.69,30300.0,30300.0,89.92232
13494,2023-07-12 20:30:00+00:00,30300.01,30314.99,30293.14,30306.4,56.14274
13495,2023-07-12 20:35:00+00:00,30306.4,30325.92,30298.0,30325.92,87.64974
13496,2023-07-12 20:40:00+00:00,30325.91,30332.95,30317.58,30332.94,58.66833
13497,2023-07-12 20:45:00+00:00,30332.94,30342.52,30322.0,30338.64,81.43022
13498,2023-07-12 20:50:00+00:00,30338.65,30345.96,30332.38,30345.95,62.34569
13499,2023-07-12 20:55:00+00:00,30345.95,30348.0,30330.55,30348.0,76.9178
13500,2023-07-12 21:00:00+00:00,30347.99,30348.0,30331.82,30339.14,88.41915
13501,2023-07-12 21:05:00+00:00,30339.15,30339.15,30318.0,30335.47,52.91983
13502,2023-07-12 21:10:00+00:00,30335.46,30354.36,30335.46,30354.36,42.5193
13503,2023-07-12 21:15:00+00:00,30354.35,30356.0,30348.0,30348.0,35.60911
13504,2023-07-12 21:20:00+00:00,30348.01,30348.01,30335.47,30338.07,58.23954
13505,2023-07-12 21:25:00+00:00,30338.08,30350.0,30337.07,30346.87,40.85753
13506,2023-07-12 21:30:00+00:00,30346.88,30346.88,30322.77,30334.76,55.15491
13507,2023-07-12 21:35:00+00:00,30334.77,30334.77,30317.85,30322.08,45.98986
13508,2023-07-12 21:40:00+00:00,30322.09,30346.1,30322.08,30336.7,40.535
13509,2023-07-12 21:45:00+00:00,30336.69,30352.76,30336.69,30352.76,27.05198
13510,2023-07-12 21:50:00+00:00,30352.75,30372.85,30352.75,30369.71,43.58845
13511,2023-07-12 21:55:00+00:00,30369.71,30372.98,30353.72,30356.01,91.86087
13512,2023-07-12 22:00:00+00:00,30356.0,30360.0,30343.1,30351.94,65.12122
13513,2023-07-12 22:05:00+00:00,30351.94,30372.53,30351.93,30372.53,31.10482
13514,2023-07-12 22:10:00+00:00,30372.52,30372.53,30352.85,30366.18,70.99879
13515,2023-07-12 22:15:00+00:00,30366.19,30370.0,30350.93,30365.01,40.65261
13516,2023-07-12 22:20:00+00:00,30365.02,30365.02,30361.94,30361.95,18.91158
13517,2023-07-12 22:25:00+00:00,30361.95,30361.95,30356.24,30358.0,24.55188
13518,2023-07-12 22:30:00+00:00,30357.99,30367.89,30357.99,30367.7,58.88019
13519,2023-07-12 22:35:00+00:00,30367.7,30367.7,30356.68,30359.98,31.45517
13520,2023-07-12 22:40:00+00:00,30359.98,30359.99,30346.0,30346.01,29.51446
13521,2023-07-12 22:45:00+00:00,30346.01,30351.5,30337.06,30343.49,39.39324
13522,2023-07-12 22:50:00+00:00,30343.5,30350.0,30341.92,30349.99,61.4306
13523,2023-07-12 22:55:00+00:00,30349.99,30371.94,30349.37,30368.68,43.62479
13524,2023-07-12 23:00:00+00:00,30368.67,30368.68,30358.0,30365.26,53.22154
13525,2023-07-12 23:05:00+00:00,30365.26,30384.6,30358.45,30366.67,81.24832
13526,2023-07-12 23:10:00+00:00,30366.68,30366.68,30360.79,30365.57,29.64772
13527,2023-07-12 23:15:00+00:00,30365.58,30379.64,30359.2,30379.22,44.80648
13528,2023-07-12 23:20:00+00:00,30379.23,30379.23,30372.0,30372.0,31.74208
13529,2023-07-12 23:25:00+00:00,30372.01,30375.41,30366.95,30375.4,57.17755
13530,2023-07-12 23:30:00+00:00,30375.4,30375.41,30370.96,30372.77,28.28151
13531,2023-07-12 23:35:00+00:00,30372.77,30394.62,30372.77,30394.62,55.38462
13532,2023-07-12 23:40:00+00:00,30394.61,30407.01,30392.0,30405.88,88.07435
13533,2023-07-12 23:45:00+00:00,30405.89,30419.99,30405.88,30408.0,74.58773
13534,2023-07-12 23:50:00+00:00,30408.0,30408.01,30378.15,30383.84,42.1136
13535,2023-07-12 23:55:00+00:00,30383.84,30392.0,30380.0,30380.0,42.48285
13536,2023-07-13 00:00:00+00:00,30380.0,30388.0,30376.17,30387.99,90.129
13537,2023-07-13 00:05:00+00:00,30388.0,30409.54,30387.99,30409.54,50.9071
13538,2023-07-13 00:10:00+00:00,30409.53,30412.56,30401.52,30412.55,57.31099
13539,2023-07-13 00:15:00+00:00,30412.56,30433.25,30412.55,30418.01,77.52577
13540,2023-07-13 00:20:00+00:00,30418.01,30418.01,30395.41,30405.06,85.58554
13541,2023-07-13 00:25:00+00:00,30405.06,30405.07,30388.22,30391.33,87.25881
13542,2023-07-13 00:30:00+00:00,30391.34,30391.34,30369.03,30382.0,56.24887
13543,2023-07-13 00:35:00+00:00,30381.99,30402.0,30359.72,30373.77,97.92909
13544,2023-07-13 00:40:00+00:00,30373.77,30373.77,30360.93,30360.93,66.35769
13545,2023-07-13 00:45:00+00:00,30360.94,30365.0,30353.77,30353.78,89.57529
13546,2023-07-13 00:50:00+00:00,30353.77,30360.99,30339.62,30353.55,110.43645
13547,2023-07-13 00:55:00+00:00,30353.55,30359.65,30342.0,30353.51,50.35929
13548,2023-07-13 01:00:00+00:00,30353.51,30381.96,30344.53,30381.95,96.78727
13549,2023-07-13 01:05:00+00:00,30381.96,30388.16,30356.0,30356.01,58.1703
13550,2023-07-13 01:10:00+00:00,30356.01,30356.01,30337.93,30338.24,45.73113
13551,2023-07-13 01:15:00+00:00,30338.24,30338.24,30323.7,30326.95,54.71389
13552,2023-07-13 01:20:00+00:00,30326.95,30326.96,30317.3,30317.3,40.62788
13553,2023-07-13 01:25:00+00:00,30317.31,30336.03,30316.07,30336.02,45.78058
13554,2023-07-13 01:30:00+00:00,30336.02,30336.03,30312.5,30318.0,53.20305
13555,2023-07-13 01:35:00+00:00,30317.99,30318.22,30294.78,30305.93,90.64323
13556,2023-07-13 01:40:00+00:00,30305.92,30341.07,30305.92,30341.07,41.87763
13557,2023-07-13 01:45:00+00:00,30341.06,30397.43,30338.43,30388.43,124.78424
13558,2023-07-13 01:50:00+00:00,30388.43,30394.17,30377.64,30388.1,68.79514
13559,2023-07-13 01:55:00+00:00,30388.1,30388.7,30383.78,30383.78,54.04131
13560,2023-07-13 02:00:00+00:00,30383.79,30383.79,30363.1,30363.6,48.96628
13561,2023-07-13 02:05:00+00:00,30363.61,30368.32,30352.81,30360.83,80.60078
13562,2023-07-13 02:10:00+00:00,30360.84,30360.84,30344.05,30345.99,82.54529
13563,2023-07-13 02:15:00+00:00,30346.0,30351.11,30336.77,30347.93,81.43862
13564,2023-07-13 02:20:00+00:00,30347.92,30350.02,30346.47,30349.62,42.83494
13565,2023-07-13 02:25:00+00:00,30349.62,30370.0,30349.61,30370.0,84.66138
13566,2023-07-13 02:30:00+00:00,30370.0,30383.02,30368.03,30368.03,86.32229
13567,2023-07-13 02:35:00+00:00,30368.04,30368.04,30356.97,30356.97,26.11641
13568,2023-07-13 02:40:00+00:00,30356.97,30356.98,30344.43,30344.44,60.14818
13569,2023-07-13 02:45:00+00:00,30344.44,30344.45,30339.05,30342.82,47.37881
13570,2023-07-13 02:50:00+00:00,30342.82,30342.83,30324.0,30327.99,28.51843
13571,2023-07-13 02:55:00+00:00,30328.0,30337.55,30320.91,30337.55,66.6616
13572,2023-07-13 03:00:00+00:00,30337.55,30337.55,30310.0,30310.01,60.93355
13573,2023-07-13 03:05:00+00:00,30310.0,30318.0,30304.05,30314.97,87.36073
13574,2023-07-13 03:10:00+00:00,30314.96,30318.43,30308.0,30318.43,37.35564
13575,2023-07-13 03:15:00+00:00,30318.43,30350.55,30310.0,30342.52,83.51064
13576,2023-07-13 03:20:00+00:00,30342.52,30342.53,30312.74,30312.75,31.09835
13577,2023-07-13 03:25:00+00:00,30312.75,30312.75,30278.0,30278.88,46.58123
13578,2023-07-13 03:30:00+00:00,30278.89,30295.16,30278.01,30281.13,87.0755
13579,2023-07-13 03:35:00+00:00,30281.14,30305.46,30274.0,30301.01,74.73921
13580,2023-07-13 03:40:00+00:00,30301.0,30301.01,30279.5,30287.69,37.72579
13581,2023-07-13 03:45:00+00:00,30287.69,30296.37,30285.77,30285.77,67.25451
13582,2023-07-13 03:50:00+00:00,30285.77,30299.78,30284.41,30299.77,102.97346
13583,2023-07-13 03:55:00+00:00,30299.78,30301.59,30291.88,30298.01,62.6533
13584,2023-07-13 04:00:00+00:00,30298.01,30298.01,30278.59,30278.59,44.4801
13585,2023-07-13 04:05:00+00:00,30278.59,30282.0,30278.0,30281.39,41.12534
13586,2023-07-13 04:10:00+00:00,30281.39,30296.0,30251.5,30283.76,158.44287
13587,2023-07-13 04:15:00+00:00,30283.76,30305.13,30258.24,30305.12,131.04792
13588,2023-07-13 04:20:00+00:00,30305.12,30305.13,30274.0,30281.38,59.50106
13589,2023-07-13 04:25:00+00:00,30281.38,30289.73,30280.78,30289.73,44.01619
13590,2023-07-13 04:30:00+00:00,30289.72,30297.69,30289.72,30297.68,58.9069
13591,2023-07-13 04:35:00+00:00,30297.69,30320.62,30297.68,30316.42,65.3402
13592,2023-07-13 04:40:00+00:00,30316.43,30316.43,30292.0,30292.01,31.72422
13593,2023-07-13 04:45:00+00:00,30292.0,30305.47,30292.0,30304.0,56.58909
13594,2023-07-13 04:50:00+00:00,30304.01,30304.01,30291.33,30298.3,87.39726
13595,2023-07-13 04:55:00+00:00,30298.29,30298.3,30285.2,30297.33,45.42818
13596,2023-07-13 05:00:00+00:00,30297.33,30297.33,30270.39,30277.39,82.48105
13597,2023-07-13 05:05:00+00:00,30277.39,30277.4,30251.0,30266.6,112.89929
13598,2023-07-13 05:10:00+00:00,30266.6,30298.23,30266.6,30298.23,41.94283
13599,2023-07-13 05:15:00+00:00,30298.22,30298.23,30280.32,30280.32,60.4909
13600,2023-07-13 05:20:00+00:00,30280.33,30316.43,30280.32,30316.42,55.92989
13601,2023-07-13 05:25:00+00:00,30316.42,30316.43,30302.15,30312.93,69.33441
13602,2023-07-13 05:30:00+00:00,30312.94,30312.94,30308.0,30310.99,36.35718
13603,2023-07-13 05:35:00+00:00,30310.99,30311.0,30287.05,30291.7,45.66777
13604,2023-07-13 05:40:00+00:00,30291.7,30291.7,30285.01,30291.69,38.26333
13605,2023-07-13 05:45:00+00:00,30291.68,30304.84,30290.51,30302.57,116.04771
13606,2023-07-13 05:50:00+00:00,30302.57,30302.58,30302.57,30302.58,55.83735
13607,2023-07-13 05:55:00+00:00,30302.57,30323.37,30302.57,30323.0,52.66212
13608,2023-07-13 06:00:00+00:00,30323.01,30323.01,30302.57,30310.12,97.15876
13609,2023-07-13 06:05:00+00:00,30310.12,30327.36,30302.75,30327.36,58.33246
13610,2023-07-13 06:10:00+00:00,30327.36,30346.0,30316.84,30345.99,174.27019
13611,2023-07-13 06:15:00+00:00,30346.0,30346.0,30329.23,30329.23,71.23482
13612,2023-07-13 06:20:00+00:00,30329.24,30329.24,30327.48,30329.11,37.4421
13613,2023-07-13 06:25:00+00:00,30329.11,30369.45,30329.1,30363.61,123.05565
13614,2023-07-13 06:30:00+00:00,30363.62,30363.62,30348.43,30354.87,63.45059
13615,2023-07-13 06:35:00+00:00,30354.86,30354.87,30338.15,30338.15,72.78795
13616,2023-07-13 06:40:00+00:00,30338.15,30349.77,30334.74,30349.77,44.6825
13617,2023-07-13 06:45:00+00:00,30349.77,30365.86,30346.0,30362.83,112.37738
13618,2023-07-13 06:50:00+00:00,30362.82,30375.0,30360.42,30373.61,50.22192
13619,2023-07-13 06:55:00+00:00,30373.61,30400.0,30373.6,30383.98,120.79989
13620,2023-07-13 07:00:00+00:00,30383.99,30403.73,30383.63,30400.35,66.38738
13621,2023-07-13 07:05:00+00:00,30400.35,30406.09,30395.05,30405.29,104.08431
13622,2023-07-13 07:10:00+00:00,30405.29,30426.91,30405.28,30426.91,70.55765
13623,2023-07-13 07:15:00+00:00,30426.91,30426.91,30401.27,30412.86,124.98174
13624,2023-07-13 07:20:00+00:00,30412.86,30412.87,30396.85,30402.43,116.03542
13625,2023-07-13 07:25:00+00:00,30402.43,30413.36,30402.43,30413.36,79.55967
13626,2023-07-13 07:30:00+00:00,30413.35,30413.36,30382.0,30386.99,164.32808
13627,2023-07-13 07:35:00+00:00,30387.0,30391.77,30385.6,30387.0,45.46982
13628,2023-07-13 07:40:00+00:00,30386.99,30401.69,30386.99,30398.1,82.90281
13629,2023-07-13 07:45:00+00:00,30398.1,30399.13,30376.93,30376.93,76.27096
13630,2023-07-13 07:50:00+00:00,30376.93,30376.94,30354.26,30372.6,69.59752
13631,2023-07-13 07:55:00+00:00,30372.6,30373.75,30366.01,30366.02,93.14922
13632,2023-07-13 08:00:00+00:00,30366.01,30371.97,30360.16,30360.16,86.50546
13633,2023-07-13 08:05:00+00:00,30360.16,30360.17,30352.12,30352.12,62.71802
13634,2023-07-13 08:10:00+00:00,30352.13,30361.86,30345.05,30361.86,52.9721
13635,2023-07-13 08:15:00+00:00,30361.85,30386.2,30361.85,30379.6,44.11836
13636,2023-07-13 08:20:00+00:00,30379.61,30393.0,30379.6,30393.0,41.93679
13637,2023-07-13 08:25:00+00:00,30392.99,30425.0,30392.99,30412.49,97.08469
13638,2023-07-13 08:30:00+00:00,30412.48,30412.49,30392.28,30392.29,37.73305
13639,2023-07-13 08:35:00+00:00,30392.29,30392.3,30384.01,30384.01,33.27884
13640,2023-07-13 08:40:00+00:00,30384.01,30411.99,30384.01,30408.75,86.27904
13641,2023-07-13 08:45:00+00:00,30408.75,30411.79,30402.34,30407.44,54.48467
13642,2023-07-13 08:50:00+00:00,30407.44,30416.56,30407.43,30416.55,56.18761
13643,2023-07-13 08:55:00+00:00,30416.56,30416.56,30408.95,30411.99,92.59762
13644,2023-07-13 09:00:00+00:00,30411.99,30465.17,30411.99,30459.47,260.92343
13645,2023-07-13 09:05:00+00:00,30459.48,30497.7,30446.02,30492.0,235.12088
13646,2023-07-13 09:10:00+00:00,30492.01,30536.0,30467.22,30515.99,311.6877
13647,2023-07-13 09:15:00+00:00,30516.0,30537.0,30486.72,30493.88,121.67613
13648,2023-07-13 09:20:00+00:00,30493.88,30494.88,30484.0,30490.46,73.10189
13649,2023-07-13 09:25:00+00:00,30490.47,30497.39,30481.45,30490.84,66.72812
13650,2023-07-13 09:30:00+00:00,30490.84,30536.99,30490.83,30536.99,82.85203
13651,2023-07-13 09:35:00+00:00,30536.99,30595.0,30533.2,30562.36,264.07286
13652,2023-07-13 09:40:00+00:00,30562.35,30605.1,30562.35,30591.61,150.47463
13653,2023-07-13 09:45:00+00:00,30591.61,30602.0,30547.21,30552.0,124.20631
13654,2023-07-13 09:50:00+00:00,30552.0,30571.99,30547.28,30558.36,161.28462
13655,2023-07-13 09:55:00+00:00,30558.36,30580.0,30552.25,30576.68,128.61787
13656,2023-07-13 10:00:00+00:00,30576.68,30587.72,30529.84,30542.77,163.26867
13657,2023-07-13 10:05:00+00:00,30542.78,30562.0,30542.77,30559.06,110.60009
13658,2023-07-13 10:10:00+00:00,30559.05,30565.99,30552.02,30552.02,59.2323
13659,2023-07-13 10:15:00+00:00,30552.02,30552.03,30532.41,30533.99,63.19395
13660,2023-07-13 10:20:00+00:00,30533.99,30550.96,30533.57,30548.0,109.40884
13661,2023-07-13 10:25:00+00:00,30547.99,30566.0,30547.99,30560.17,76.00553
13662,2023-07-13 10:30:00+00:00,30560.16,30583.48,30560.16,30576.42,85.43532
13663,2023-07-13 10:35:00+00:00,30576.43,30617.29,30576.42,30614.99,242.82264
13664,2023-07-13 10:40:00+00:00,30614.99,30632.34,30604.05,30632.34,119.42043
13665,2023-07-13 10:45:00+00:00,30632.33,30637.06,30585.0,30597.78,170.5303
13666,2023-07-13 10:50:00+00:00,30597.77,30608.0,30597.14,30600.64,49.22414
13667,2023-07-13 10:55:00+00:00,30600.65,30600.65,30574.59,30578.84,72.29849
13668,2023-07-13 11:00:00+00:00,30578.84,30594.82,30578.83,30594.82,30.90773
13669,2023-07-13 11:05:00+00:00,30594.82,30599.09,30557.06,30559.58,125.52203
13670,2023-07-13 11:10:00+00:00,30559.58,30576.83,30551.9,30555.86,70.54682
13671,2023-07-13 11:15:00+00:00,30555.86,30570.78,30555.85,30570.78,38.06901
13672,2023-07-13 11:20:00+00:00,30570.77,30581.64,30567.22,30581.64,30.77626
13673,2023-07-13 11:25:00+00:00,30581.63,30591.59,30575.13,30577.42,54.37726
13674,2023-07-13 11:30:00+00:00,30577.41,30579.52,30549.53,30549.54,42.75834
13675,2023-07-13 11:35:00+00:00,30549.54,30549.54,30545.0,30545.0,30.78982
13676,2023-07-13 11:40:00+00:00,30545.01,30551.24,30545.0,30549.99,45.09297
13677,2023-07-13 11:45:00+00:00,30550.0,30554.61,30549.99,30554.58,78.993
13678,2023-07-13 11:50:00+00:00,30554.59,30585.82,30554.58,30562.11,78.17247
13679,2023-07-13 11:55:00+00:00,30562.1,30562.11,30541.22,30543.99,50.43549
13680,2023-07-13 12:00:00+00:00,30543.99,30570.71,30543.99,30554.0,92.80559
13681,2023-07-13 12:05:00+00:00,30554.0,30554.0,30546.01,30551.99,48.85097
13682,2023-07-13 12:10:00+00:00,30552.0,30580.0,30551.99,30566.13,71.27678
13683,2023-07-13 12:15:00+00:00,30566.13,30566.13,30560.01,30560.02,44.17968
13684,2023-07-13 12:20:00+00:00,30560.02,30560.02,30535.65,30535.91,55.42675
13685,2023-07-13 12:25:00+00:00,30535.91,30546.4,30527.92,30527.93,61.14
13686,2023-07-13 12:30:00+00:00,30527.93,30560.0,30477.65,30479.72,218.50663
13687,2023-07-13 12:35:00+00:00,30479.72,30505.4,30459.91,30490.98,228.39947
13688,2023-07-13 12:40:00+00:00,30490.98,30580.0,30486.0,30576.01,118.49178
13689,2023-07-13 12:45:00+00:00,30576.01,30599.05,30560.0,30580.0,217.13726
13690,2023-07-13 12:50:00+00:00,30580.0,30580.01,30488.4,30506.88,203.81466
13691,2023-07-13 12:55:00+00:00,30506.88,30538.89,30506.88,30520.02,53.27432
13692,2023-07-13 13:00:00+00:00,30520.01,30542.35,30520.01,30542.34,51.36216
13693,2023-07-13 13:05:00+00:00,30542.34,30556.38,30542.34,30550.88,40.89124
13694,2023-07-13 13:10:00+00:00,30550.88,30563.38,30550.87,30561.02,53.68333
13695,2023-07-13 13:15:00+00:00,30561.01,30561.02,30544.14,30544.14,35.82824
13696,2023-07-13 13:20:00+00:00,30544.14,30544.15,30506.88,30515.99,74.6307
13697,2023-07-13 13:25:00+00:00,30516.0,30545.23,30515.99,30534.98,68.3055
13698,2023-07-13 13:30:00+00:00,30534.97,30584.28,30510.0,30566.13,80.64689
13699,2023-07-13 13:35:00+00:00,30566.13,30588.53,30565.89,30569.96,92.06745
13700,2023-07-13 13:40:00+00:00,30569.97,30689.77,30569.96,30660.0,484.18185
13701,2023-07-13 13:45:00+00:00,30659.99,30677.68,30613.83,30633.55,218.19534
13702,2023-07-13 13:50:00+00:00,30633.54,30659.57,30616.75,30653.33,145.63237
13703,2023-07-13 13:55:00+00:00,30653.34,30664.99,30637.99,30663.43,114.0723
13704,2023-07-13 14:00:00+00:00,30663.44,30695.0,30570.68,30581.17,423.17389
13705,2023-07-13 14:05:00+00:00,30581.17,30587.19,30471.66,30526.0,484.79718
13706,2023-07-13 14:10:00+00:00,30526.0,30550.0,30502.43,30548.91,183.02541
13707,2023-07-13 14:15:00+00:00,30548.92,30562.0,30522.76,30551.99,118.6261
13708,2023-07-13 14:20:00+00:00,30551.99,30555.69,30533.9,30549.02,76.49331
13709,2023-07-13 14:25:00+00:00,30549.02,30571.07,30522.35,30554.72,102.49022
13710,2023-07-13 14:30:00+00:00,30554.72,30627.18,30554.72,30598.01,132.18256
13711,2023-07-13 14:35:00+00:00,30598.0,30614.0,30587.61,30603.12,86.69086
13712,2023-07-13 14:40:00+00:00,30603.12,30609.83,30582.0,30584.23,68.25483
13713,2023-07-13 14:45:00+00:00,30584.23,30596.98,30568.68,30588.79,86.71289
13714,2023-07-13 14:50:00+00:00,30588.79,30589.48,30570.22,30570.23,67.81086
13715,2023-07-13 14:55:00+00:00,30570.22,30573.05,30561.28,30571.99,64.42624
13716,2023-07-13 15:00:00+00:00,30572.0,30593.93,30571.99,30587.47,49.87232
13717,2023-07-13 15:05:00+00:00,30587.47,30596.46,30567.23,30567.23,61.96129
13718,2023-07-13 15:10:00+00:00,30567.23,30573.59,30555.41,30556.37,55.20905
13719,2023-07-13 15:15:00+00:00,30556.36,30572.54,30556.36,30572.11,44.3181
13720,2023-07-13 15:20:00+00:00,30572.12,30614.54,30570.55,30604.95,87.22267
13721,2023-07-13 15:25:00+00:00,30604.95,30819.0,30604.94,30817.0,1466.20217
13722,2023-07-13 15:30:00+00:00,30817.0,30899.7,30751.26,30757.12,1654.6969
13723,2023-07-13 15:35:00+00:00,30757.12,30879.34,30754.93,30806.01,956.68598
13724,2023-07-13 15:40:00+00:00,30806.01,31000.0,30806.0,30997.99,1707.73795
13725,2023-07-13 15:45:00+00:00,30997.99,31170.0,30865.69,30941.97,3093.13268
13726,2023-07-13 15:50:00+00:00,30941.97,31018.32,30850.0,30854.0,1039.85255
13727,2023-07-13 15:55:00+00:00,30854.0,30988.0,30843.8,30917.48,757.97265
13728,2023-07-13 16:00:00+00:00,30917.48,30941.99,30816.74,30837.22,777.49198
13729,2023-07-13 16:05:00+00:00,30837.22,30934.2,30820.88,30885.5,707.73864
13730,2023-07-13 16:10:00+00:00,30885.5,30958.79,30864.64,30904.57,612.5426
13731,2023-07-13 16:15:00+00:00,30904.56,30942.8,30880.89,30895.07,777.36623
13732,2023-07-13 16:20:00+00:00,30895.07,30930.33,30838.29,30904.01,558.33284
13733,2023-07-13 16:25:00+00:00,30904.0,30975.0,30879.01,30880.0,1090.98497
13734,2023-07-13 16:30:00+00:00,30880.0,30910.98,30718.27,30770.32,879.74701
